668.0	459.0
520.0	471.0
509.0	471.0
486.0	469.0
481.0	477.0
470.0	478.0
472.0	485.0
486.0	490.0
518.0	492.0
518.0	515.0
585.0	522.0
622.0	541.0
605.0	767.0
667.0	812.0
743.0	779.0
731.0	520.0
811.0	505.0
811.0	488.0
861.0	452.0
867.0	430.0
841.0	437.0
832.0	442.0
828.0	452.0
812.0	461.0
781.0	468.0
743.0	458.0
702.0	456.0
713.0	422.0
707.0	400.0
678.0	397.0
664.0	409.0
675.0	448.0
666.0	438.0
