1398.0	1049.0
1398.0	386.0
1325.0	297.0
1277.0	275.0
1246.0	270.0
1207.0	274.0
1160.0	291.0
1130.0	90.0
1102.0	56.0
1060.0	31.0
990.0	12.0
941.0	17.0
911.0	30.0
912.0	4.0
509.0	2.0
509.0	25.0
465.0	11.0
384.0	14.0
338.0	34.0
295.0	69.0
266.0	119.0
252.0	275.0
246.0	280.0
190.0	262.0
117.0	270.0
59.0	305.0
18.0	358.0
3.0	395.0
2.0	1049.0
