740.0	443.0
733.0	436.0
738.0	433.0
743.0	408.0
749.0	394.0
733.0	374.0
699.0	379.0
688.0	398.0
688.0	421.0
706.0	431.0
704.0	441.0
685.0	445.0
558.0	442.0
557.0	450.0
546.0	448.0
519.0	444.0
519.0	450.0
507.0	455.0
507.0	463.0
530.0	468.0
543.0	468.0
552.0	496.0
656.0	498.0
653.0	742.0
704.0	779.0
812.0	732.0
770.0	502.0
838.0	493.0
844.0	467.0
878.0	444.0
899.0	420.0
895.0	410.0
852.0	435.0
829.0	448.0
